DATUM,AVG(QUOTA)
2007-11-28T12:11:00,384.46
2007-11-28T13:11:00,384.46
2007-11-28T14:11:00,384.45
2007-11-28T15:11:00,384.45
2007-11-28T16:11:00,384.45
2007-11-28T17:11:00,384.44
2007-11-28T18:11:00,384.44
2007-11-28T19:11:00,384.44
2007-11-28T20:11:00,384.43
2007-11-28T21:11:00,384.43
2007-11-28T22:11:00,384.43
2007-11-28T23:11:00,384.43
2007-11-29T00:11:00,384.42
2007-11-29T01:11:00,384.42
2007-11-29T02:11:00,384.42
2007-11-29T03:11:00,384.42
2007-11-29T04:11:00,384.41
2007-11-29T05:11:00,384.42
2007-11-29T06:11:00,384.42
2007-11-29T07:11:00,384.41
2007-11-29T08:11:00,384.40
2007-11-29T09:11:00,384.39
2007-11-29T10:11:00,384.38
2007-11-29T11:11:00,384.39
2007-11-29T12:11:00,384.37
2007-11-29T13:11:00,384.38
2007-11-29T14:11:00,384.37
2007-11-29T15:11:00,384.36
2007-11-29T16:11:00,384.36
2007-11-29T17:11:00,384.37
2007-11-29T18:11:00,384.36
2007-11-29T19:11:00,384.36
2007-11-29T20:11:00,384.37
2007-11-29T21:11:00,384.39
2007-11-29T22:11:00,384.39
2007-11-29T23:11:00,384.39
2007-11-30T00:11:00,384.39
2007-11-30T01:11:00,384.38
2007-11-30T02:11:00,384.38
2007-11-30T03:11:00,384.38
2007-11-30T04:11:00,384.38
2007-11-30T05:11:00,384.38
2007-11-30T06:11:00,384.38
2007-11-30T07:11:00,384.38
2007-11-30T08:11:00,384.36
2007-11-30T09:11:00,384.34
2007-11-30T10:11:00,384.33
2007-11-30T11:11:00,384.35
2007-11-30T12:11:00,384.35
2007-11-30T13:11:00,384.35
2007-11-30T14:11:00,384.35
2007-11-30T15:11:00,384.34
2007-11-30T16:11:00,384.34
2007-11-30T17:11:00,384.34
2007-11-30T18:11:00,384.34
2007-11-30T19:11:00,384.33
2007-11-30T20:11:00,384.33
2007-11-30T21:11:00,384.33
2007-11-30T22:11:00,384.33
2007-11-30T23:11:00,384.33
2007-12-01T00:12:00,384.33
2007-12-01T01:12:00,384.33
2007-12-01T02:12:00,384.32
2007-12-01T03:12:00,384.32
2007-12-01T04:12:00,384.32
2007-12-01T05:12:00,384.32
2007-12-01T06:12:00,384.32
2007-12-01T07:12:00,384.32
2007-12-01T08:12:00,384.32
2007-12-01T09:12:00,384.32
2007-12-01T10:12:00,384.31
2007-12-01T11:12:00,384.31
2007-12-01T12:12:00,384.31
2007-12-01T13:12:00,384.31
2007-12-01T14:12:00,384.31
2007-12-01T15:12:00,384.31
2007-12-01T16:12:00,384.31
2007-12-01T17:12:00,384.31
2007-12-01T18:12:00,384.31
2007-12-01T19:12:00,384.31
2007-12-01T20:12:00,384.31
2007-12-01T21:12:00,384.30
2007-12-01T22:12:00,384.30
2007-12-01T23:12:00,384.30
2007-12-02T00:12:00,384.30
2007-12-02T01:12:00,384.30
2007-12-02T02:12:00,384.30
2007-12-02T03:12:00,384.30
2007-12-02T04:12:00,384.30
2007-12-02T05:12:00,384.30
2007-12-02T06:12:00,384.30
2007-12-02T07:12:00,384.30
2007-12-02T08:12:00,384.30
2007-12-02T09:12:00,384.30
2007-12-02T10:12:00,384.29
2007-12-02T11:12:00,384.29
2007-12-02T12:12:00,384.29
2007-12-02T13:12:00,384.29
2007-12-02T14:12:00,384.29
2007-12-02T15:12:00,384.29
2007-12-02T16:12:00,384.29
2007-12-02T17:12:00,384.29
2007-12-02T18:12:00,384.29
2007-12-02T19:12:00,384.29
2007-12-02T20:12:00,384.29
2007-12-02T21:12:00,384.29
2007-12-02T22:12:00,384.29
2007-12-02T23:12:00,384.29
2007-12-03T00:12:00,384.29
2007-12-03T01:12:00,384.29
2007-12-03T02:12:00,384.29
2007-12-03T03:12:00,384.29
2007-12-03T04:12:00,384.29
2007-12-03T05:12:00,384.29
2007-12-03T06:12:00,384.29
2007-12-03T07:12:00,384.30
2007-12-03T08:12:00,384.29
2007-12-03T09:12:00,384.29
2007-12-03T10:12:00,384.30
2007-12-03T11:12:00,384.30
2007-12-03T12:12:00,384.29
2007-12-03T13:12:00,384.31
2007-12-03T14:12:00,384.31
2007-12-03T15:12:00,384.31
2007-12-03T16:12:00,384.30
2007-12-03T17:12:00,384.30
2007-12-03T18:12:00,384.32
2007-12-03T19:12:00,384.32
2007-12-03T20:12:00,384.32
2007-12-03T21:12:00,384.32
2007-12-03T22:12:00,384.32
2007-12-03T23:12:00,384.32
2007-12-04T00:12:00,384.32
2007-12-04T01:12:00,384.32
2007-12-04T02:12:00,384.32
2007-12-04T03:12:00,384.32
2007-12-04T04:12:00,384.33
2007-12-04T05:12:00,384.33
2007-12-04T06:12:00,384.33
2007-12-04T07:12:00,384.33
2007-12-04T08:12:00,384.33
2007-12-04T09:12:00,384.31
2007-12-04T10:12:00,384.32
2007-12-04T11:12:00,384.30
2007-12-04T12:12:00,384.30
2007-12-04T13:12:00,384.33
2007-12-04T14:12:00,384.32
2007-12-04T15:12:00,384.30
2007-12-04T16:12:00,384.31
2007-12-04T17:12:00,384.29
2007-12-04T18:12:00,384.29
2007-12-04T19:12:00,384.30
2007-12-04T20:12:00,384.30
2007-12-04T21:12:00,384.30
2007-12-04T22:12:00,384.30
2007-12-04T23:12:00,384.30
2007-12-05T00:12:00,384.30
2007-12-05T01:12:00,384.30
2007-12-05T02:12:00,384.30
2007-12-05T03:12:00,384.30
2007-12-05T04:12:00,384.30
2007-12-05T05:12:00,384.30
2007-12-05T06:12:00,384.29
2007-12-05T07:12:00,384.30
2007-12-05T08:12:00,384.28
2007-12-05T09:12:00,384.28
2007-12-05T10:12:00,384.28
2007-12-05T11:12:00,384.27
2007-12-05T12:12:00,384.28
2007-12-05T13:12:00,384.31
2007-12-05T14:12:00,384.28
2007-12-05T15:12:00,384.29
2007-12-05T16:12:00,384.28
2007-12-05T17:12:00,384.27
2007-12-05T18:12:00,384.27
2007-12-05T19:12:00,384.27
2007-12-05T20:12:00,384.27
2007-12-05T21:12:00,384.27
2007-12-05T22:12:00,384.26
2007-12-05T23:12:00,384.27
2007-12-06T00:12:00,384.27
2007-12-06T01:12:00,384.27
2007-12-06T02:12:00,384.27
2007-12-06T03:12:00,384.27
2007-12-06T04:12:00,384.27
2007-12-06T05:12:00,384.27
2007-12-06T06:12:00,384.29
2007-12-06T07:12:00,384.29
2007-12-06T08:12:00,384.27
2007-12-06T09:12:00,384.27
2007-12-06T10:12:00,384.29
2007-12-06T11:12:00,384.26
2007-12-06T12:12:00,384.26
2007-12-06T13:12:00,384.28
2007-12-06T14:12:00,384.26
2007-12-06T15:12:00,384.26
2007-12-06T16:12:00,384.25
2007-12-06T17:12:00,384.26
2007-12-06T18:12:00,384.25
2007-12-06T19:12:00,384.26
2007-12-06T20:12:00,384.26
2007-12-06T21:12:00,384.28
2007-12-06T22:12:00,384.28
2007-12-06T23:12:00,384.28
2007-12-07T00:12:00,384.28
2007-12-07T01:12:00,384.28
2007-12-07T02:12:00,384.28
2007-12-07T03:12:00,384.28
2007-12-07T04:12:00,384.28
2007-12-07T05:12:00,384.28
2007-12-07T06:12:00,384.28
2007-12-07T07:12:00,384.28
2007-12-07T08:12:00,384.28
2007-12-07T09:12:00,384.27
2007-12-07T10:12:00,384.27
2007-12-07T11:12:00,384.27
2007-12-07T12:12:00,384.28
2007-12-07T13:12:00,384.29
2007-12-07T14:12:00,384.28
2007-12-07T15:12:00,384.28
2007-12-07T16:12:00,384.27
2007-12-07T17:12:00,384.27
2007-12-07T18:12:00,384.27
2007-12-07T19:12:00,384.28
2007-12-07T20:12:00,384.28
2007-12-07T21:12:00,384.28
2007-12-07T22:12:00,384.28
2007-12-07T23:12:00,384.29
2007-12-08T00:12:00,384.29
2007-12-08T01:12:00,384.29
2007-12-08T02:12:00,384.29
2007-12-08T03:12:00,384.29
2007-12-08T04:12:00,384.29
2007-12-08T05:12:00,384.29
2007-12-08T06:12:00,384.29
2007-12-08T07:12:00,384.29
2007-12-08T08:12:00,384.29
2007-12-08T09:12:00,384.29
2007-12-08T10:12:00,384.29
2007-12-08T11:12:00,384.29
2007-12-08T12:12:00,384.29
2007-12-08T13:12:00,384.29
2007-12-08T14:12:00,384.29
2007-12-08T15:12:00,384.29
2007-12-08T16:12:00,384.29
2007-12-08T17:12:00,384.29
2007-12-08T18:12:00,384.28
2007-12-08T19:12:00,384.28
2007-12-08T20:12:00,384.28
2007-12-08T21:12:00,384.28
2007-12-08T22:12:00,384.28
2007-12-08T23:12:00,384.28
2007-12-09T00:12:00,384.28
2007-12-09T01:12:00,384.28
2007-12-09T02:12:00,384.28
2007-12-09T03:12:00,384.28
2007-12-09T04:12:00,384.28
2007-12-09T05:12:00,384.28
2007-12-09T06:12:00,384.28
2007-12-09T07:12:00,384.28
2007-12-09T08:12:00,384.28
2007-12-09T09:12:00,384.28
2007-12-09T10:12:00,384.28
2007-12-09T11:12:00,384.28
2007-12-09T12:12:00,384.28
2007-12-09T13:12:00,384.28
2007-12-09T14:12:00,384.28
2007-12-09T15:12:00,384.28
2007-12-09T16:12:00,384.28
2007-12-09T17:12:00,384.28
2007-12-09T18:12:00,384.28
2007-12-09T19:12:00,384.27
2007-12-09T20:12:00,384.27
2007-12-09T21:12:00,384.27
2007-12-09T22:12:00,384.27
2007-12-09T23:12:00,384.27
2007-12-10T00:12:00,384.27
2007-12-10T01:12:00,384.27
2007-12-10T02:12:00,384.27
2007-12-10T03:12:00,384.27
2007-12-10T04:12:00,384.27
2007-12-10T05:12:00,384.27
2007-12-10T06:12:00,384.27
2007-12-10T07:12:00,384.27
2007-12-10T08:12:00,384.25
2007-12-10T09:12:00,384.26
2007-12-10T10:12:00,384.26
2007-12-10T11:12:00,384.25
2007-12-10T12:12:00,384.25
2007-12-10T13:12:00,384.25
2007-12-10T14:12:00,384.25
2007-12-10T15:12:00,384.25
2007-12-10T16:12:00,384.24
2007-12-10T17:12:00,384.24
2007-12-10T18:12:00,384.24
2007-12-10T19:12:00,384.24
2007-12-10T20:12:00,384.24
2007-12-10T21:12:00,384.24
2007-12-10T22:12:00,384.24
2007-12-10T23:12:00,384.25
2007-12-11T00:12:00,384.25
2007-12-11T01:12:00,384.25
2007-12-11T02:12:00,384.25
2007-12-11T03:12:00,384.25
2007-12-11T04:12:00,384.25
2007-12-11T05:12:00,384.25
2007-12-11T06:12:00,384.25
2007-12-11T07:12:00,384.25
2007-12-11T08:12:00,384.24
2007-12-11T09:12:00,384.22
2007-12-11T10:12:00,384.22
2007-12-11T11:12:00,384.21
2007-12-11T12:12:00,384.21
2007-12-11T13:12:00,384.22
2007-12-11T14:12:00,384.21
2007-12-11T15:12:00,384.20
2007-12-11T16:12:00,384.21
2007-12-11T17:12:00,384.21
2007-12-11T18:12:00,384.21
2007-12-11T19:12:00,384.22
2007-12-11T20:12:00,384.21
2007-12-11T21:12:00,384.21
2007-12-11T22:12:00,384.21
2007-12-11T23:12:00,384.21
2007-12-12T00:12:00,384.21
2007-12-12T01:12:00,384.23
2007-12-12T02:12:00,384.23
2007-12-12T03:12:00,384.23
2007-12-12T04:12:00,384.23
2007-12-12T05:12:00,384.23
2007-12-12T06:12:00,384.23
2007-12-12T07:12:00,384.23
2007-12-12T08:12:00,384.23
2007-12-12T09:12:00,384.23
2007-12-12T10:12:00,384.22
2007-12-12T11:12:00,384.22
2007-12-12T12:12:00,384.22
2007-12-12T13:12:00,384.22
2007-12-12T14:12:00,384.22
2007-12-12T15:12:00,384.22
2007-12-12T16:12:00,384.22
2007-12-12T17:12:00,384.22
2007-12-12T18:12:00,384.22
2007-12-12T19:12:00,384.24
2007-12-12T20:12:00,384.24
2007-12-12T21:12:00,384.24
2007-12-12T22:12:00,384.24
2007-12-12T23:12:00,384.24
2007-12-13T00:12:00,384.24
2007-12-13T01:12:00,384.24
2007-12-13T02:12:00,384.24
2007-12-13T03:12:00,384.24
2007-12-13T04:12:00,384.24
2007-12-13T05:12:00,384.24
2007-12-13T06:12:00,384.24
2007-12-13T07:12:00,384.24
2007-12-13T08:12:00,384.22
2007-12-13T09:12:00,384.21
2007-12-13T10:12:00,384.20
2007-12-13T11:12:00,384.19
2007-12-13T12:12:00,384.19
2007-12-13T13:12:00,384.21
2007-12-13T14:12:00,384.19
2007-12-13T15:12:00,384.19
2007-12-13T16:12:00,384.19
2007-12-13T17:12:00,384.19
2007-12-13T18:12:00,384.20
2007-12-13T19:12:00,384.21
2007-12-13T20:12:00,384.21
2007-12-13T21:12:00,384.21
2007-12-13T22:12:00,384.21
2007-12-13T23:12:00,384.21
2007-12-14T00:12:00,384.22
2007-12-14T01:12:00,384.22
2007-12-14T02:12:00,384.23
2007-12-14T03:12:00,384.23
2007-12-14T04:12:00,384.23
2007-12-14T05:12:00,384.23
2007-12-14T06:12:00,384.23
2007-12-14T07:12:00,384.23
2007-12-14T08:12:00,384.19
2007-12-14T09:12:00,384.19
2007-12-14T10:12:00,384.18
2007-12-14T11:12:00,384.18
2007-12-14T12:12:00,384.19
2007-12-14T13:12:00,384.22
2007-12-14T14:12:00,384.19
2007-12-14T15:12:00,384.18
2007-12-14T16:12:00,384.19
2007-12-14T17:12:00,384.19
2007-12-14T18:12:00,384.19
2007-12-14T19:12:00,384.19
2007-12-14T20:12:00,384.19
2007-12-14T21:12:00,384.18
2007-12-14T22:12:00,384.20
2007-12-14T23:12:00,384.20
2007-12-15T00:12:00,384.20
2007-12-15T01:12:00,384.20
2007-12-15T02:12:00,384.20
2007-12-15T03:12:00,384.20
2007-12-15T04:12:00,384.21
2007-12-15T05:12:00,384.22
2007-12-15T06:12:00,384.22
2007-12-15T07:12:00,384.22
2007-12-15T08:12:00,384.22
2007-12-15T09:12:00,384.22
2007-12-15T10:12:00,384.22
2007-12-15T11:12:00,384.22
2007-12-15T12:12:00,384.22
2007-12-15T13:12:00,384.22
2007-12-15T14:12:00,384.22
2007-12-15T15:12:00,384.22
2007-12-15T16:12:00,384.22
2007-12-15T17:12:00,384.22
2007-12-15T18:12:00,384.22
2007-12-15T19:12:00,384.22
2007-12-15T20:12:00,384.22
2007-12-15T21:12:00,384.22
2007-12-15T22:12:00,384.22
2007-12-15T23:12:00,384.22
2007-12-16T00:12:00,384.22
2007-12-16T01:12:00,384.22
2007-12-16T02:12:00,384.22
2007-12-16T03:12:00,384.22
2007-12-16T04:12:00,384.22
2007-12-16T05:12:00,384.21
2007-12-16T06:12:00,384.21
2007-12-16T07:12:00,384.21
2007-12-16T08:12:00,384.21
2007-12-16T09:12:00,384.21
2007-12-16T10:12:00,384.21
2007-12-16T11:12:00,384.21
2007-12-16T12:12:00,384.21
2007-12-16T13:12:00,384.21
2007-12-16T14:12:00,384.21
2007-12-16T15:12:00,384.21
2007-12-16T16:12:00,384.21
2007-12-16T17:12:00,384.21
2007-12-16T18:12:00,384.21
2007-12-16T19:12:00,384.21
2007-12-16T20:12:00,384.21
2007-12-16T21:12:00,384.21
2007-12-16T22:12:00,384.21
2007-12-16T23:12:00,384.21
2007-12-17T00:12:00,384.21
2007-12-17T01:12:00,384.21
2007-12-17T02:12:00,384.21
2007-12-17T03:12:00,384.21
2007-12-17T04:12:00,384.21
2007-12-17T05:12:00,384.21
2007-12-17T06:12:00,384.21
2007-12-17T07:12:00,384.21
2007-12-17T08:12:00,384.20
2007-12-17T09:12:00,384.20
2007-12-17T10:12:00,384.19
2007-12-17T11:12:00,384.19
2007-12-17T12:12:00,384.18
2007-12-17T13:12:00,384.20
2007-12-17T14:12:00,384.18
2007-12-17T15:12:00,384.19
2007-12-17T16:12:00,384.18
2007-12-17T17:12:00,384.18
2007-12-17T18:12:00,384.18
2007-12-17T19:12:00,384.18
2007-12-17T20:12:00,384.18
2007-12-17T21:12:00,384.18
2007-12-17T22:12:00,384.18
2007-12-17T23:12:00,384.18
2007-12-18T00:12:00,384.18
2007-12-18T01:12:00,384.18
2007-12-18T02:12:00,384.18
2007-12-18T03:12:00,384.18
2007-12-18T04:12:00,384.18
2007-12-18T05:12:00,384.18
2007-12-18T06:12:00,384.18
2007-12-18T07:12:00,384.18
2007-12-18T08:12:00,384.16
2007-12-18T09:12:00,384.16
2007-12-18T10:12:00,384.14
2007-12-18T11:12:00,384.15
2007-12-18T12:12:00,384.16
2007-12-18T13:12:00,384.17
2007-12-18T14:12:00,384.14
2007-12-18T15:12:00,384.15
2007-12-18T16:12:00,384.15
2007-12-18T17:12:00,384.14
2007-12-18T18:12:00,384.14
2007-12-18T19:12:00,384.15
2007-12-18T20:12:00,384.16
2007-12-18T21:12:00,384.16
2007-12-18T22:12:00,384.16
2007-12-18T23:12:00,384.16
2007-12-19T00:12:00,384.16
2007-12-19T01:12:00,384.16
2007-12-19T02:12:00,384.16
2007-12-19T03:12:00,384.16
2007-12-19T04:12:00,384.17
2007-12-19T05:12:00,384.17
2007-12-19T06:12:00,384.17
2007-12-19T07:12:00,384.17
2007-12-19T08:12:00,384.17
2007-12-19T09:12:00,384.17
2007-12-19T10:12:00,384.16
2007-12-19T11:12:00,384.16
2007-12-19T12:12:00,384.16
2007-12-19T13:12:00,384.17
2007-12-19T14:12:00,384.17
2007-12-19T15:12:00,384.16
2007-12-19T16:12:00,384.16
2007-12-19T17:12:00,384.16
2007-12-19T18:12:00,384.16
2007-12-19T19:12:00,384.17
2007-12-19T20:12:00,384.16
2007-12-19T21:12:00,384.17
2007-12-19T22:12:00,384.17
2007-12-19T23:12:00,384.17
2007-12-20T00:12:00,384.17
2007-12-20T01:12:00,384.18
2007-12-20T02:12:00,384.18
2007-12-20T03:12:00,384.18
2007-12-20T04:12:00,384.18
2007-12-20T05:12:00,384.18
2007-12-20T06:12:00,384.18
2007-12-20T07:12:00,384.18
2007-12-20T08:12:00,384.17
2007-12-20T09:12:00,384.16
2007-12-20T10:12:00,384.17
2007-12-20T11:12:00,384.16
2007-12-20T12:12:00,384.16
2007-12-20T13:12:00,384.18
2007-12-20T14:12:00,384.18
2007-12-20T15:12:00,384.17
2007-12-20T16:12:00,384.16
2007-12-20T17:12:00,384.17
2007-12-20T18:12:00,384.17
2007-12-20T19:12:00,384.17
2007-12-20T20:12:00,384.17
2007-12-20T21:12:00,384.17
2007-12-20T22:12:00,384.17
2007-12-20T23:12:00,384.17
2007-12-21T00:12:00,384.17
2007-12-21T01:12:00,384.17
2007-12-21T02:12:00,384.17
2007-12-21T03:12:00,384.17
2007-12-21T04:12:00,384.17
2007-12-21T05:12:00,384.17
2007-12-21T06:12:00,384.17
2007-12-21T07:12:00,384.17
2007-12-21T08:12:00,384.18
2007-12-21T09:12:00,384.18
2007-12-21T10:12:00,384.18
2007-12-21T11:12:00,384.19
2007-12-21T12:12:00,384.20
2007-12-21T13:12:00,384.19
2007-12-21T14:12:00,384.19
2007-12-21T15:12:00,384.20
2007-12-21T16:12:00,384.20
2007-12-21T17:12:00,384.20
2007-12-21T18:12:00,384.20
2007-12-21T19:12:00,384.20
2007-12-21T20:12:00,384.20
2007-12-21T21:12:00,384.20
2007-12-21T22:12:00,384.20
2007-12-21T23:12:00,384.20
2007-12-22T00:12:00,384.20
2007-12-22T01:12:00,384.20
2007-12-22T02:12:00,384.20
2007-12-22T03:12:00,384.20
2007-12-22T04:12:00,384.20
2007-12-22T05:12:00,384.20
2007-12-22T06:12:00,384.20
2007-12-22T07:12:00,384.20
2007-12-22T08:12:00,384.20
2007-12-22T09:12:00,384.20
2007-12-22T10:12:00,384.20
2007-12-22T11:12:00,384.20
2007-12-22T12:12:00,384.20
2007-12-22T13:12:00,384.19
2007-12-22T14:12:00,384.19
2007-12-22T15:12:00,384.20
2007-12-22T16:12:00,384.20
2007-12-22T17:12:00,384.20
2007-12-22T18:12:00,384.20
2007-12-22T19:12:00,384.20
2007-12-22T20:12:00,384.20
2007-12-22T21:12:00,384.19
2007-12-22T22:12:00,384.19
2007-12-22T23:12:00,384.19
2007-12-23T00:12:00,384.19
2007-12-23T01:12:00,384.19
2007-12-23T02:12:00,384.19
2007-12-23T03:12:00,384.19
2007-12-23T04:12:00,384.19
2007-12-23T05:12:00,384.19
2007-12-23T06:12:00,384.19
2007-12-23T07:12:00,384.19
2007-12-23T08:12:00,384.19
2007-12-23T09:12:00,384.19
2007-12-23T10:12:00,384.20
2007-12-23T11:12:00,384.19
2007-12-23T12:12:00,384.19
2007-12-23T13:12:00,384.19
2007-12-23T14:12:00,384.19
2007-12-23T15:12:00,384.19
2007-12-23T16:12:00,384.19
2007-12-23T17:12:00,384.19
2007-12-23T18:12:00,384.19
2007-12-23T19:12:00,384.19
2007-12-23T20:12:00,384.19
2007-12-23T21:12:00,384.19
2007-12-23T22:12:00,384.19
2007-12-23T23:12:00,384.19
2007-12-24T00:12:00,384.19
2007-12-24T01:12:00,384.19
2007-12-24T02:12:00,384.19
2007-12-24T03:12:00,384.19
2007-12-24T04:12:00,384.19
2007-12-24T05:12:00,384.19
2007-12-24T06:12:00,384.19
2007-12-24T07:12:00,384.19
2007-12-24T08:12:00,384.19
2007-12-24T09:12:00,384.19
2007-12-24T10:12:00,384.19
2007-12-24T11:12:00,384.19
2007-12-24T12:12:00,384.19
2007-12-24T13:12:00,384.19
2007-12-24T14:12:00,384.19
2007-12-24T15:12:00,384.19
2007-12-24T16:12:00,384.19
2007-12-24T17:12:00,384.19
2007-12-24T18:12:00,384.19
2007-12-24T19:12:00,384.19
2007-12-24T20:12:00,384.19
2007-12-24T21:12:00,384.19
2007-12-24T22:12:00,384.19
2007-12-24T23:12:00,384.19
2007-12-25T00:12:00,384.19
2007-12-25T01:12:00,384.19
2007-12-25T02:12:00,384.19
2007-12-25T03:12:00,384.19
2007-12-25T04:12:00,384.19
2007-12-25T05:12:00,384.19
2007-12-25T06:12:00,384.19
2007-12-25T07:12:00,384.19
2007-12-25T08:12:00,384.19
2007-12-25T09:12:00,384.19
2007-12-25T10:12:00,384.19
2007-12-25T11:12:00,384.19
2007-12-25T12:12:00,384.19
2007-12-25T13:12:00,384.18
2007-12-25T14:12:00,384.18
2007-12-25T15:12:00,384.19
2007-12-25T16:12:00,384.19
2007-12-25T17:12:00,384.19
2007-12-25T18:12:00,384.18
2007-12-25T19:12:00,384.19
2007-12-25T20:12:00,384.19
2007-12-25T21:12:00,384.18
2007-12-25T22:12:00,384.18
2007-12-25T23:12:00,384.19
2007-12-26T00:12:00,384.18
2007-12-26T01:12:00,384.18
2007-12-26T02:12:00,384.18
2007-12-26T03:12:00,384.18
2007-12-26T04:12:00,384.18
2007-12-26T05:12:00,384.18
2007-12-26T06:12:00,384.18
2007-12-26T07:12:00,384.19
2007-12-26T08:12:00,384.18
2007-12-26T09:12:00,384.18
2007-12-26T10:12:00,384.18
2007-12-26T11:12:00,384.18
2007-12-26T12:12:00,384.18
2007-12-26T13:12:00,384.18
2007-12-26T14:12:00,384.18
2007-12-26T15:12:00,384.18
2007-12-26T16:12:00,384.18
2007-12-26T17:12:00,384.18
2007-12-26T18:12:00,384.18
2007-12-26T19:12:00,384.18
2007-12-26T20:12:00,384.18
2007-12-26T21:12:00,384.18
2007-12-26T22:12:00,384.18
2007-12-26T23:12:00,384.18
2007-12-27T00:12:00,384.18
2007-12-27T01:12:00,384.18
2007-12-27T02:12:00,384.18
2007-12-27T03:12:00,384.18
2007-12-27T04:12:00,384.18
2007-12-27T05:12:00,384.18
2007-12-27T06:12:00,384.19
2007-12-27T07:12:00,384.19
2007-12-27T08:12:00,384.20
2007-12-27T09:12:00,384.20
2007-12-27T10:12:00,384.21
2007-12-27T11:12:00,384.21
2007-12-27T12:12:00,384.21
2007-12-27T13:12:00,384.20
2007-12-27T14:12:00,384.20
2007-12-27T15:12:00,384.20
2007-12-27T16:12:00,384.20
2007-12-27T17:12:00,384.21
2007-12-27T18:12:00,384.21
2007-12-27T19:12:00,384.21
2007-12-27T20:12:00,384.22
2007-12-27T21:12:00,384.22
2007-12-27T22:12:00,384.22
2007-12-27T23:12:00,384.22
2007-12-28T00:12:00,384.23
2007-12-28T01:12:00,384.23
2007-12-28T02:12:00,384.22
2007-12-28T03:12:00,384.22
2007-12-28T04:12:00,384.23
2007-12-28T05:12:00,384.22
2007-12-28T06:12:00,384.22
2007-12-28T07:12:00,384.22
2007-12-28T08:12:00,384.22
2007-12-28T09:12:00,384.22
2007-12-28T10:12:00,384.22
2007-12-28T11:12:00,384.22
2007-12-28T12:12:00,384.21
2007-12-28T13:12:00,384.20
2007-12-28T14:12:00,384.20
2007-12-28T15:12:00,384.19
2007-12-28T16:12:00,384.19
2007-12-28T17:12:00,384.20
2007-12-28T18:12:00,384.20
2007-12-28T19:12:00,384.20
2007-12-28T20:12:00,384.21
2007-12-28T21:12:00,384.20
2007-12-28T22:12:00,384.20
2007-12-28T23:12:00,384.20
2007-12-29T00:12:00,384.20
2007-12-29T01:12:00,384.19
2007-12-29T02:12:00,384.19
2007-12-29T03:12:00,384.19
2007-12-29T04:12:00,384.19
2007-12-29T05:12:00,384.18
2007-12-29T06:12:00,384.18
2007-12-29T07:12:00,384.18
2007-12-29T08:12:00,384.17
2007-12-29T09:12:00,384.17
2007-12-29T10:12:00,384.17
2007-12-29T11:12:00,384.17
2007-12-29T12:12:00,384.16
2007-12-29T13:12:00,384.15
2007-12-29T14:12:00,384.14
2007-12-29T15:12:00,384.13
2007-12-29T16:12:00,384.13
2007-12-29T17:12:00,384.13
2007-12-29T18:12:00,384.14
2007-12-29T19:12:00,384.14
2007-12-29T20:12:00,384.14
2007-12-29T21:12:00,384.14
2007-12-29T22:12:00,384.14
2007-12-29T23:12:00,384.13
2007-12-30T00:12:00,384.12
2007-12-30T01:12:00,384.12
2007-12-30T02:12:00,384.11
2007-12-30T03:12:00,384.11
2007-12-30T04:12:00,384.10
2007-12-30T05:12:00,384.10
2007-12-30T06:12:00,384.10
2007-12-30T07:12:00,384.10
2007-12-30T08:12:00,384.10
2007-12-30T09:12:00,384.10
2007-12-30T10:12:00,384.10
2007-12-30T11:12:00,384.10
2007-12-30T12:12:00,384.10
2007-12-30T13:12:00,384.09
2007-12-30T14:12:00,384.09
2007-12-30T15:12:00,384.09
2007-12-30T16:12:00,384.09
2007-12-30T17:12:00,384.10
2007-12-30T18:12:00,384.10
2007-12-30T19:12:00,384.11
2007-12-30T20:12:00,384.11
2007-12-30T21:12:00,384.11
2007-12-30T22:12:00,384.11
2007-12-30T23:12:00,384.12
2007-12-31T00:12:00,384.12
2007-12-31T01:12:00,384.12
2007-12-31T02:12:00,384.12
2007-12-31T03:12:00,384.12
2007-12-31T04:12:00,384.12
2007-12-31T05:12:00,384.12
2007-12-31T06:12:00,384.12
2007-12-31T07:12:00,384.13
2007-12-31T08:12:00,384.13
2007-12-31T09:12:00,384.13
2007-12-31T10:12:00,384.13
2007-12-31T11:12:00,384.13
2007-12-31T12:12:00,384.12
2007-12-31T13:12:00,384.11
2007-12-31T14:12:00,384.11
2007-12-31T15:12:00,384.11
2007-12-31T16:12:00,384.11
2007-12-31T17:12:00,384.11
2007-12-31T18:12:00,384.11
2007-12-31T19:12:00,384.11
2007-12-31T20:12:00,384.11
2007-12-31T21:12:00,384.12
2007-12-31T22:12:00,384.12
2007-12-31T23:12:00,384.12
2008-01-01T00:01:00,384.12
2008-01-01T01:01:00,384.12
2008-01-01T02:01:00,384.11
2008-01-01T03:01:00,384.11
2008-01-01T04:01:00,384.10
2008-01-01T05:01:00,384.10
2008-01-01T06:01:00,384.10
2008-01-01T07:01:00,384.10
2008-01-01T08:01:00,384.10
2008-01-01T09:01:00,384.11
2008-01-01T10:01:00,384.11
2008-01-01T11:01:00,384.10
2008-01-01T12:01:00,384.10
2008-01-01T13:01:00,384.09
2008-01-01T14:01:00,384.08
2008-01-01T15:01:00,384.08
2008-01-01T16:01:00,384.08
2008-01-01T17:01:00,384.08
